SMILES,Reward
O=C(Nc1ncc(C(=O)NCc2ccc(NCc3ccc4c(c3)COC4)nc2)[nH]1)c1ccccc1,8.254964828491211
O=C(Nc1ccc(-c2cncnc2)cc1)c1cc(NCc2ccc3c(c2)CCO3)ccn1,8.254226684570312
O=C(NCc1ccc2c(c1)COC2)c1cc(Nc2cccc3c2CC=C3)ncn1,8.253828048706055
O=C(Nc1cnn(-c2ccccc2)c1)c1ccc(NCc2ccc3c(c2)CCO3)cn1,8.253106117248535
O=C(NCc1ccc(NC(=O)c2ccco2)nc1)c1cccc(NC2CC3CCC2C3)c1,8.25306224822998
O=C(Nc1cccc(C(=O)Nc2ccc3c(n2)CCC3)n1)c1ccccc1,8.252815246582031
O=C(Nc1ccnc(NC(=O)C2CCNC2)c1)c1cc(NCc2ccc3c(c2)COC3)ccn1,8.252527236938477
O=C(NCc1nccc(NCc2ccc3c(c2)COC3)n1)c1cccc(NC(=O)C2CC3CCC2C3)c1,8.25217056274414
O=C(Nc1ccc2c(c1)CNC2)c1ccc(Nc2ccc(-c3cncnc3)cc2)cn1,8.250971794128418
O=C(NCc1ccc2c(c1)COC2)c1cncc(Nc2cccc3c2CC=C3)c1,8.250423431396484
O=C(Nc1cnn(CC2CC2)c1)c1ccc(NCc2ccc(NC(=O)c3ccco3)nc2)cc1,8.249980926513672
O=C(Nc1nc(C(=O)Nc2ccc3c(c2)COC3)co1)c1ccc2nonc2c1,8.24948787689209
O=C(Nc1ccc2c(n1)CCC2)c1cccnc1NCc1ccc2c(c1)COC2,8.247931480407715
O=C(Nc1ccc2nccnc2c1)c1ccc(NCc2ccc3c(c2)CCO3)cc1,8.247819900512695
O=C(Nc1cnn(-c2ccccc2)c1)c1coc(NCc2ccc3c(c2)CCO3)n1,8.24620532989502
O=C(Nc1cccc(NCc2cc3n(n2)CCC3)c1)c1ccc2nccnc2c1,8.24616813659668
O=C(Nc1nccc(C(=O)NCc2ccc3c(c2)COC3)n1)c1ccc2nonc2c1,8.245954513549805
O=C(Nc1nccc(C(=O)NCc2ccc(NCc3ccc4nccnc4c3)nc2)n1)C1=CCCC1,8.24540901184082
O=C(NCc1ccc2c(c1)COC2)c1ccnc(NC(=O)c2ccnnc2)c1,8.244743347167969
O=C(Nc1ccc(C(=O)Nc2nc(C(=O)NCc3ccc4c(c3)CCO4)co2)cc1)c1ccccc1,8.244251251220703
O=C(Nc1cccc(NCc2cc3n(n2)CCC3)n1)c1ccc2nccnc2c1,8.24343204498291
O=C(Nc1cccc2nccnc12)c1cc(NCc2ccc3c(c2)COC3)ccn1,8.243075370788574
O=C(Nc1ccc2c(c1)CNC2)c1coc(NC(=O)c2c[nH]c3ccccc23)n1,8.242755889892578
O=C(Nc1ccc2nccnc2c1)c1cc(NCc2ccc3c(c2)CCO3)no1,8.242071151733398
O=C(NCc1ccc(NCc2ccc3c(c2)COC3)nc1)c1cncc(NCc2ccc3c(c2)COC3)c1,8.24185848236084
O=C(Nc1cccc(C(=O)C2CC3CCC2C3)c1)c1coc(NCc2ccc3c(c2)COC3)n1,8.241554260253906
O=C(Nc1ccc(CNc2ccc3c(c2)CNC3)cc1)c1ccnc(NC(=O)c2ccccc2)c1,8.241033554077148
O=C(Nc1ccc2c(c1)OCC2)c1ccnc(NC2Cc3ccccc3C2)n1,8.240083694458008
O=C(NCc1ccc2c(c1)CCO2)c1cccc(NC(=O)c2cccnc2Nc2cccc3c2OCC3)c1,8.239446640014648
O=C(Nc1ccc2c(c1)COC2)c1ccc(Nc2ccc(C3CCCN3)cc2)cn1,8.238072395324707
O=C(NCc1ccc2c(c1)COC2)c1ccnc(NC(=O)c2cc3occc3[nH]2)c1,8.237783432006836
O=C(Nc1cccc(-c2cnco2)c1)c1ccc(NCc2ccc3c(c2)COC3)cc1,8.2369384765625
O=C(Nc1cccc2c1OCC2)c1cccc(NCc2ccc3c(c2)COC3)c1,8.235942840576172
O=C(NCc1ccc2c(c1)CCO2)c1cccc(NC(=O)c2ccnc(Nc3cccc4c3CCN4)c2)c1,8.235340118408203
O=C(Nc1ccc2c(c1)CCO2)c1ccc(Nc2ccc(-c3cncnc3)cc2)cc1,8.235002517700195
O=C(Nc1cnn(CC2CC2)c1)c1ccc(NC(=O)c2cc(NCc3ccc4nccnc4c3)ccn2)cc1,8.233820915222168
O=C(Nc1ccc2c(c1)CNC2)c1ccnc(Nc2cncc3ccccc23)c1,8.232732772827148
O=C(Nc1cnn(CC2CC2)c1)c1cccnc1Nc1ccc2c(c1)OCC2,8.231952667236328
O=C(Nc1ccc(NCc2ccc(NCc3ccc4c(c3)COC4)nc2)nn1)c1ccccc1,8.231910705566406
O=C(Nc1ccc2ncncc2c1)c1ccc(NCc2ccc3c(c2)COC3)cc1,8.230878829956055
O=C(NCc1ccc2c(c1)CCO2)c1cccc(NC(=O)c2ccc3nonc3c2)c1,8.23074722290039
O=C(Nc1cc(NCc2ccc3c(c2)COC3)ncn1)C1=CCCC1,8.230419158935547
O=C(NCc1cccc(NC(=O)c2ccccc2)n1)c1cccc(NC2CC3CCC2C3)c1,8.229961395263672
O=C(NCc1ccc(C(=O)Nc2ccc3c(c2)OCO3)cc1)c1ccc2nccnc2c1,8.229942321777344
O=C(Nc1cnn(-c2ccccc2)c1)c1coc(NCc2cc3n(n2)CCC3)n1,8.229833602905273
O=C(NCc1ccnc(NCc2ccc3c(c2)COC3)c1)c1cccnc1Nc1ccc2c(c1)OCC2,8.229519844055176
O=C(Nc1cccc(NC(=O)c2cc(NCc3cc4n(n3)CCC4)ccn2)c1)c1ccccc1,8.229121208190918
O=C(Nc1cnn(-c2ccccc2)c1)c1ccc(Nc2cccc3c2CCO3)cc1,8.228595733642578
O=C(Nc1ccnc(Nc2cccc3c2OCC3)c1)c1coc(NC(=O)C2CCNC2)n1,8.228351593017578
O=C(NCc1ccc(NCc2ccc3c(c2)CCO3)cc1)c1ccc2nccnc2c1,8.227938652038574
O=C(Nc1cnn(CC2CC2)c1)c1ccc(Nc2cccc3c2NCC3)cc1,8.227567672729492
O=C(Nc1ccc2c(n1)CCC2)c1cccc(NCc2ccc3nccnc3c2)c1,8.2274808883667
O=C(NC1Cc2ccccc2C1)c1ccc(NCc2cc3n(n2)CCC3)cn1,8.227178573608398
O=C(Nc1ccc2c(c1)CCO2)c1ccc(NC(=O)c2ccnc(Nc3cccc4cccnc34)c2)cc1,8.22651481628418
O=C(Nc1ccc2ccoc2c1)c1cccc(NCc2cc3n(n2)CCC3)c1,8.225855827331543
O=C(Nc1cccc(CNC(=O)c2c[nH]c3nccc-3c2)n1)C1=COCC1,8.2252779006958
O=C(NCc1ccccn1)c1cccc(NC(=O)c2ccc(NCc3ccc4c(c3)CCO4)cn2)c1,8.225258827209473
O=C(Nc1cc(CNC(=O)c2cc(NC3Cc4ccccc4C3)ccn2)ccn1)C1=CCCC1,8.224930763244629
O=C(Nc1ccc2nccnc2c1)c1ccc(NCC2CC3CCC2C3)cc1,8.224891662597656
O=C(NCc1cnc(NC(=O)c2ccccc2)nc1)c1cccc(NC(=O)C2CNCCO2)c1,8.224870681762695
O=C(Nc1cc(NCc2ccc3c(c2)COC3)ncn1)C1CCNC1,8.224335670471191
O=C(Nc1ccc2c(c1)OCC2)c1ccc(Nc2ccc(-c3cncnc3)cc2)cc1,8.22427749633789
O=C(Nc1cccc2nccnc12)c1ccc(NCc2ccc3c(c2)COC3)cn1,8.224138259887695
O=C(NCc1ccc2c(c1)CCO2)c1cc(NC2Cc3ccccc3C2)ccn1,8.224117279052734
O=C(Nc1cccc(C(=O)Nc2ccc3c(c2)CNC3)n1)c1ccoc1,8.224061965942383
O=C(NCc1cnc(NC(=O)c2ccccn2)nc1)c1cccc(NC(=O)C2CC3CCC2C3)c1,8.222753524780273
O=C(NCC1Cc2ccccc2C1)c1ccc(NCc2ccc3c(c2)COC3)cn1,8.220577239990234
O=C(NCc1ccc2c(c1)COC2)c1coc(NC(=O)c2cc3occc3[nH]2)n1,8.220260620117188
O=C(Nc1cnn(CC2CC2)c1)c1cccnc1Nc1ccc2c(c1)COC2,8.2200288772583
O=C(Nc1ccc2c(n1)CCC2)c1ccc(NCc2ccc3nccnc3c2)nc1,8.21994400024414
O=C(NCc1ccc(NCc2ccc3c(c2)CCO3)nc1)c1cc(NCc2ccc3c(c2)COC3)ncn1,8.21885871887207
O=C(Nc1ncc(NCc2cc3n(n2)CCC3)cn1)c1ccc2nonc2c1,8.218473434448242
O=C(Nc1ccc2c(c1)CNC2)c1ccc(Nc2ccc(-c3cncnc3)cc2)cc1,8.217819213867188
O=C(Nc1cccc(NCc2ccc(NCc3ccc4c(c3)CCO4)nc2)c1)C1=CCCC1,8.217508316040039
O=C(Nc1ccc(NCc2cc3n(n2)CCC3)cn1)c1cccnc1,8.216958999633789
O=C(Nc1ccc2ccoc2c1)c1cccc(NCc2ccc3c(c2)COC3)c1,8.216513633728027
O=C(Nc1ccnc(NC(=O)c2ccccc2)n1)c1ccc(NC2CC3CCC2C3)cc1,8.216398239135742
O=C(Nc1ccc(NCc2cc3n(n2)CCC3)cn1)c1ccoc1,8.216134071350098
O=C(Nc1ccc(CNc2ccc(CNC(=O)C3CC4CCC3C4)cn2)cn1)c1ccccc1,8.215361595153809
O=C(Nc1ccc(CNc2cnc3c(c2)CCC3)o1)c1ccc2nonc2c1,8.215169906616211
O=C(Nc1cccc(CNc2ccc3c(c2)CNC3)n1)C1=CCCC1,8.213592529296875
O=C(Nc1cnn(CC2CC2)c1)c1ccc(NC(=O)c2cnc3ccccc3c2)cc1,8.213125228881836
O=C(Nc1ncc(CNC(=O)c2ccc(NCc3ccc4c(c3)CCO4)cn2)cn1)c1ccccc1,8.213021278381348
O=C(Nc1cnn(CC2CC2)c1)c1cccc(NC2Cc3ccccc3C2)c1,8.212638854980469
O=C(Nc1ccc(C(=O)NCc2ccc3c(c2)COC3)o1)c1cc2occc2[nH]1,8.212382316589355
O=C(NCc1ccc2c(c1)CCO2)c1ccc(CNC(=O)c2coc(NC(=O)c3cccnc3)n2)cc1,8.212301254272461
O=C(NCc1cccc(NC(=O)c2c[nH]c3ccccc23)n1)c1ccnc(NC(=O)C2CC3CCC2C3)c1,8.211541175842285
O=C(Nc1cnn(CC2CC2)c1)c1ccccc1Nc1ccc2c(c1)COC2,8.211450576782227
O=C(Nc1ccc(C(=O)Nc2cccc(C(=O)Nc3cccc4c3OCC4)n2)cc1)c1ccccc1,8.210634231567383
O=C(NCc1ccc2c(c1)CCO2)c1cccc(NC(=O)c2nccc3occc23)c1,8.21048355102539
O=C(NCc1ccc2c(c1)CCO2)c1ccnc(Nc2cccc3c2OCC3)c1,8.209888458251953
O=C(Nc1c[nH]c2nccc-2c1)c1cc(NCc2ccc3c(c2)COC3)no1,8.209883689880371
O=C(NCc1ccnc(NC(=O)c2ccco2)n1)c1cnc(NCc2cc3n(n2)CCC3)cn1,8.20942497253418
O=C(Nc1ccc2nccnc2c1)c1cnc(NCc2ccc3c(c2)COC3)cn1,8.208560943603516
O=C(Nc1ccc2c(c1)CCO2)c1ccc(Nc2ccc(C3CCCN3)cc2)cc1,8.208337783813477
O=C(Nc1ccnc(NCc2ccc(NCc3ccc4c(c3)CCO4)nc2)c1)C1CCNCC1,8.208324432373047
O=C(Nc1cnn(CC2CC2)c1)c1ccc(Nc2ccc3c(n2)CCC3)cc1,8.208298683166504
O=C(Nc1ccc(C(=O)NCc2ccc3c(c2)COC3)o1)c1ccoc1,8.2081937789917
O=C(NCc1cnc(C(=O)Nc2ccc3c(c2)CCO3)nc1)c1ccc2n[nH]cc2c1,8.208171844482422
O=C(Nc1ccc2nccnc2c1)c1ccc(NCc2ccc3c(c2)CCO3)nc1,8.208105087280273
O=C(Nc1ccc(C(=O)Nc2nc(C(=O)NCc3ccc4nccnc4c3)co2)cc1)C1=CCCC1,8.207527160644531
O=C(NCc1ccc2c(c1)COC2)c1ccc(NCc2nc(-c3ccccc3)no2)cc1,8.207191467285156
O=C(NCc1ccc2c(c1)COC2)c1ccnc(NC(=O)c2cc3occc3[nH]2)n1,8.207122802734375
O=C(NCc1ccc2c(c1)COC2)c1cc(N2CCc3ccccc3C2)ncn1,8.207036972045898
O=C(Nc1cccc2cccnc12)c1ccc(NCc2ccc3c(c2)COC3)cn1,8.206559181213379
O=C(Nc1cnn(-c2ccccc2)c1)c1ccc(NCC2CC3CCC2C3)cc1,8.20583438873291
O=C(NC1Cc2ccccc2C1)c1ccnc(NCc2ccc3c(c2)COC3)c1,8.20539665222168
O=C(Nc1cccc(NCc2ccc(NCc3ccc4c(c3)CCO4)nc2)c1)C1=COCC1,8.205242156982422
O=C(Nc1cccc2c1CCO2)c1cccc(NCc2ccc3c(c2)COC3)c1,8.20514965057373
O=C(Nc1ccc2c(c1)COC2)c1cc(NC2Cc3ccccc3C2)on1,8.204925537109375
