cum_reactions,n_reagents,named_reaction,parent,reactions_added,reagents,reward,smiles,step,template_id
149,1,Direct acid -> amine (reductive),COc1ccccc1CCNCCNC1CC1,1,O=Cc1ccccc1NCCC(=O)O,0.9757,COc1ccccc1CCNCCN(CCCNc1ccccc1C=O)C1CC1,123,139
150,1,Direct acid -> amine (reductive),COc1ccccc1CCNCCNC1CC1,1,O=C(O)[C@@H](NCc1c[nH]c2ccc(Br)cc12)c1ccccc1,0.9449,COc1ccccc1CCN(CCNC1CC1)CC(NCc1c[nH]c2ccc(Br)cc12)c1ccccc1,124,139
151,1,Direct acid -> amine (reductive),COc1ccccc1CCNCCNC1CC1,1,NCCc1ccccc1N[C@@H](CO)C(=O)O,0.876,COc1ccccc1CCNCCN(CC(CO)Nc1ccccc1CCN)C1CC1,125,139
152,1,Direct acid -> amine (reductive),COc1ccccc1CCNCCNC1CC1,1,N[C@@H](Cc1c[nH]cn1)C(=O)O,0.8756,COc1ccccc1CCN(CCNC1CC1)CC(N)Cc1c[nH]cn1,126,139
153,1,Direct acid -> amine (reductive),COc1ccccc1CCNCCNC1CC1,1,O=C(O)[C@H](NC1CCC1)c1ccccc1,0.8702,COc1ccccc1CCNCCN(CC(NC1CCC1)c1ccccc1)C1CC1,127,139
154,1,Direct acid -> amine (reductive),COc1ccccc1CCNCCNC1CC1,1,O=C(O)[C@H]1Cc2ccccc2C(c2c[nH]c3ccc(F)cc23)N1,0.8637,COc1ccccc1CCN(CCNC1CC1)CC1Cc2ccccc2C(c2c[nH]c3ccc(F)cc23)N1,128,139
156,1,Direct acid -> amine (reductive),CN(CC(=O)O)CC1CCCN1,2,NCCc1c[nH]c2ccc(O)cc12,0.9867,CN(CCNCCc1c[nH]c2ccc(O)cc12)CC1CCCN1,129,136
157,1,Amide coupling,CN(CC(=O)O)CC1CCCN1,1,Brc1ccc2c(CNCc3ccccc3)c[nH]c2c1,0.9238,CN(CC(=O)N(Cc1ccccc1)Cc1c[nH]c2cc(Br)ccc12)CC1CCCN1,130,78
158,1,Direct acid -> amine (reductive),CN(CC(=O)O)CC1CCCN1,1,Nc1c(Br)cccc1NCc1c[nH]c2ccc(Br)cc12,0.9144,CN(CCNc1c(Br)cccc1NCc1c[nH]c2ccc(Br)cc12)CC1CCCN1,131,136
159,1,Amide coupling,CN(CC(=O)O)CC1CCCN1,1,Fc1ccc2[nH]cc(CNC3CCC3)c2c1,0.8911,CN(CC(=O)N(Cc1c[nH]c2ccc(F)cc12)C1CCC1)CC1CCCN1,132,78
160,1,Direct acid -> amine (reductive),CN(CC(=O)O)CC1CCCN1,1,O=C(O)CCNCc1c[nH]c2ccc(F)cc12,0.8492,CN(CC(=O)O)CC1CCCN1CCCNCc1c[nH]c2ccc(F)cc12,133,139
161,1,Direct acid -> amine (reductive),CN(CC(=O)O)CC1CCCN1,1,NCc1ccc(O)cc1,0.7868,CN(CCNCc1ccc(O)cc1)CC1CCCN1,134,136
162,1,Buchwald-Hartwig amination,CN(CC(=O)O)CC1CCCN1,1,Brc1ccc2c(CNCc3ccccc3)c[nH]c2c1,0.7442,CN(CC(=O)O)CC1CCCN1c1ccc2c(CNCc3ccccc3)c[nH]c2c1,135,114
163,1,Buchwald-Hartwig amination,CN(CC(=O)O)CC1CCCN1,1,Nc1c(Br)cccc1NCc1c[nH]c2ccc(Br)cc12,0.7301,CN(CC(=O)O)CC1CCCN1c1cccc(NCc2c[nH]c3ccc(Br)cc23)c1N,136,114
164,1,Direct acid -> amine (reductive),CN(CC(=O)O)CC1CCCN1,1,N#Cc1ccc(O)c(N)c1,0.6653,CN(CCNc1cc(C#N)ccc1O)CC1CCCN1,137,136
165,1,Direct acid -> amine (reductive),CN(CC(=O)O)CC1CCCN1,1,N[C@@H](Cc1c[nH]c2ccccc12)C(=O)O,0.6353,CN(CC(=O)O)CC1CCCN1CC(N)Cc1c[nH]c2ccccc12,138,139
166,1,Direct acid -> amine (reductive),CN(CC(=O)O)CC1CCCN1,1,NCc1c[nH]c2ccccc12,0.6061,CN(CCNCc1c[nH]c2ccccc12)CC1CCCN1,139,136
167,1,Direct acid -> amine (reductive),CN(CC(=O)O)CC1CCCN1,1,Nc1cccc2cc[nH]c12,0.5668,CN(CCNc1cccc2cc[nH]c12)CC1CCCN1,140,136
168,1,Direct acid -> amine (reductive),CN(CC(=O)O)CC1CCCN1,1,O=C(O)[C@@H]1Cc2ccccc2CN1,0.5621,CN(CC(=O)O)CC1CCCN1CC1Cc2ccccc2CN1,141,139
169,1,Amide coupling,CN(CC(=O)O)CC1CCCN1,1,O=C(O)[C@H]1Cc2ccccc2C(c2c[nH]c3ccc(F)cc23)N1,0.5582,CN(CC(=O)O)CC1CCCN1C(=O)C1Cc2ccccc2C(c2c[nH]c3ccc(F)cc23)N1,142,79
171,1,Amide coupling,O=C(O)CNC1CCCNC1,2,N#Cc1ccc2[nH]cc(CNc3ccc(Br)cc3)c2c1,0.8527,N#Cc1ccc2[nH]cc(CN(C(=O)CNC3CCCNC3)c3ccc(Br)cc3)c2c1,143,78
172,1,Direct acid -> amine (reductive),O=C(O)CNC1CCCNC1,1,NCc1cccc(O)c1,0.8432,Oc1cccc(CNCCNC2CCCNC2)c1,144,136
173,1,Buchwald-Hartwig amination,O=C(O)CNC1CCCNC1,1,Brc1ccc2c(CNCc3ccccc3)c[nH]c2c1,0.803,O=C(O)CN(c1ccc2c(CNCc3ccccc3)c[nH]c2c1)C1CCCNC1,145,114
174,1,Buchwald-Hartwig amination,O=C(O)CNC1CCCNC1,1,Nc1cc(Br)ccc1NCc1c[nH]c2ccc(F)cc12,0.7856,Nc1cc(N(CC(=O)O)C2CCCNC2)ccc1NCc1c[nH]c2ccc(F)cc12,146,114
175,1,Direct acid -> amine (reductive),O=C(O)CNC1CCCNC1,1,N[C@@H](Cc1c[nH]c2ccccc12)C(=O)O,0.7773,NC(Cc1c[nH]c2ccccc12)CN(CC(=O)O)C1CCCNC1,147,139
176,1,Direct acid -> amine (reductive),O=C(O)CNC1CCCNC1,1,Nc1ccccc1O,0.6554,Oc1ccccc1NCCNC1CCCNC1,148,136
177,1,Direct acid -> amine (reductive),O=C(O)CNC1CCCNC1,1,NCc1c[nH]c2ccccc12,0.5826,c1ccc2c(CNCCNC3CCCNC3)c[nH]c2c1,149,136
178,1,Amide coupling,O=C(O)CNC1CCCNC1,1,Nc1c(Br)cccc1NCc1c[nH]c2ccc(Br)cc12,0.5789,O=C(CNC1CCCNC1)Nc1c(Br)cccc1NCc1c[nH]c2ccc(Br)cc12,150,76
179,1,Direct acid -> amine (reductive),O=C(O)CNC1CCCNC1,1,O=C(O)[C@@H]1Cc2ccccc2CN1,0.5742,O=C(O)CN(CC1Cc2ccccc2CN1)C1CCCNC1,151,139
180,1,Direct acid -> amine (reductive),O=C(O)CNC1CCCNC1,1,N[C@@H](Cc1ccc(O)cc1)C(=O)O,0.57,O=C(O)C(Cc1ccc(O)cc1)NCCNC1CCCNC1,152,136
181,1,Direct acid -> amine (reductive),O=C(O)CNC1CCCNC1,1,O=C(O)CCNCc1c[nH]c2ccc(F)cc12,0.5393,O=C(O)CCN(CCNC1CCCNC1)Cc1c[nH]c2ccc(F)cc12,153,138
182,1,Direct acid -> amine (reductive),O=C(O)CNC1CCCNC1,1,N[C@@H](Cc1ccc(O)cc1)C(=O)O,0.5286,NC(Cc1ccc(O)cc1)CN1CCCC(NCC(=O)O)C1,154,139
183,1,Direct acid -> amine (reductive),O=C(O)CNC1CCCNC1,1,NCCc1ccccc1,0.5168,c1ccc(CCNCCNC2CCCNC2)cc1,155,136
184,1,Amide coupling,O=C(O)CNC1CCCNC1,1,NCCc1ccc(O)cc1,0.5111,O=C(CNC1CCCNC1)NCCc1ccc(O)cc1,156,76
185,1,Direct acid -> amine (reductive),O=C(O)CNC1CCCNC1,1,O=C(O)[C@@H]1Cc2ccccc2CN1,0.5102,O=C(O)CNC1CCCN(CC2Cc3ccccc3CN2)C1,157,139
187,1,Reductive amination (ketone),O=C1CN(C2CCNC2)C1,2,Nc1cc(Br)ccc1NCc1c[nH]c2ccc(F)cc12,0.9958,Nc1cc(Br)ccc1N(Cc1c[nH]c2ccc(F)cc12)C1CN(C2CCNC2)C1,158,75
188,1,Reductive amination (ketone),O=C1CN(C2CCNC2)C1,1,Brc1ccc2c(CNCc3ccccc3)c[nH]c2c1,0.9955,Brc1ccc2c(CN(Cc3ccccc3)C3CN(C4CCNC4)C3)c[nH]c2c1,159,75
189,1,Reductive amination (ketone),O=C1CN(C2CCNC2)C1,1,NCCc1c[nH]c2ccc(O)cc12,0.9943,Oc1ccc2[nH]cc(CCNC3CN(C4CCNC4)C3)c2c1,160,73
190,1,Reductive amination (ketone),O=C1CN(C2CCNC2)C1,1,NCc1cccc(O)c1,0.9186,Oc1cccc(CNC2CN(C3CCNC3)C2)c1,161,73
191,1,Urea formation (amine + amine),O=C1CN(C2CCNC2)C1,1,N#Cc1ccc2[nH]cc(CNc3ccc(Br)cc3)c2c1,0.8618,N#Cc1ccc2[nH]cc(CN(C(=O)N3CCC(N4CC(=O)C4)C3)c3ccc(Br)cc3)c2c1,162,129
192,1,Reductive amination (ketone),O=C1CN(C2CCNC2)C1,1,NCc1c[nH]c2ccccc12,0.8065,c1ccc2c(CNC3CN(C4CCNC4)C3)c[nH]c2c1,163,73
193,1,Reductive amination (ketone),O=C1CN(C2CCNC2)C1,1,COc1ccccc1CCN,0.7929,COc1ccccc1CCNC1CN(C2CCNC2)C1,164,73
194,1,Buchwald-Hartwig amination,O=C1CN(C2CCNC2)C1,1,Nc1cc(Br)ccc1NCc1c[nH]c2ccc(F)cc12,0.7728,Nc1cc(N2CCC(N3CC(=O)C3)C2)ccc1NCc1c[nH]c2ccc(F)cc12,165,114
195,1,Reductive amination (ketone),O=C1CN(C2CCNC2)C1,1,N[C@@H](Cc1ccc(O)cc1)C(=O)O,0.7616,O=C(O)C(Cc1ccc(O)cc1)NC1CN(C2CCNC2)C1,166,73
196,1,Reductive amination (ketone),O=C1CN(C2CCNC2)C1,1,Nc1cccc2cc[nH]c12,0.7231,c1cc(NC2CN(C3CCNC3)C2)c2[nH]ccc2c1,167,73
197,1,Reductive amination (ketone),O=C1CN(C2CCNC2)C1,1,N#Cc1ccc(O)c(N)c1,0.7189,N#Cc1ccc(O)c(NC2CN(C3CCNC3)C2)c1,168,73
198,1,Buchwald-Hartwig amination,O=C1CN(C2CCNC2)C1,1,Brc1ccc2c(CNCc3ccccc3)c[nH]c2c1,0.686,O=C1CN(C2CCN(c3ccc4c(CNCc5ccccc5)c[nH]c4c3)C2)C1,169,114
199,1,Urea formation (amine + amine),O=C1CN(C2CCNC2)C1,1,Brc1ccc2c(CNCc3ccccc3)c[nH]c2c1,0.6437,O=C1CN(C2CCN(C(=O)N(Cc3ccccc3)Cc3c[nH]c4cc(Br)ccc34)C2)C1,170,129
200,1,Reductive amination (ketone),O=C1CN(C2CCNC2)C1,1,Nc1ccccc1-n1cccc1,0.5912,c1ccc(-n2cccc2)c(NC2CN(C3CCNC3)C2)c1,171,73
201,1,Reductive amination (ketone),O=C1CN(C2CCNC2)C1,1,Nc1ccnc2ccccc12,0.5459,c1ccc2c(NC3CN(C4CCNC4)C3)ccnc2c1,172,73
202,1,Reductive amination (ketone),O=C1CN(C2CCNC2)C1,1,N#Cc1cc(N)cc(Br)c1,0.5167,N#Cc1cc(Br)cc(NC2CN(C3CCNC3)C2)c1,173,73
203,1,Urea formation (amine + amine),O=C1CN(C2CCNC2)C1,1,NCCc1c[nH]c2ccc(O)cc12,0.5157,O=C1CN(C2CCN(C(=O)NCCc3c[nH]c4ccc(O)cc34)C2)C1,174,126
204,1,Reductive amination (ketone),O=C1CN(C2CCNC2)C1,1,C[C@@H](N)c1ccccc1,0.5093,CC(NC1CN(C2CCNC2)C1)c1ccccc1,175,73
205,1,Reductive amination (ketone),O=C1CN(C2CCNC2)C1,1,O=C(O)[C@@H]1Cc2ccccc2CN1,0.5068,O=C(O)C1Cc2ccccc2CN1C1CN(C2CCNC2)C1,176,75
207,1,Direct acid -> amine (reductive),CN(CC(=O)O)C1CNC1,2,NCCc1c[nH]c2ccccc12,0.9355,CN(CCNCCc1c[nH]c2ccccc12)C1CNC1,177,136
208,1,Direct acid -> amine (reductive),CN(CC(=O)O)C1CNC1,1,NCCc1ccc(O)cc1,0.9199,CN(CCNCCc1ccc(O)cc1)C1CNC1,178,136
209,1,Direct acid -> amine (reductive),CN(CC(=O)O)C1CNC1,1,NCc1cccc(O)c1,0.8641,CN(CCNCc1cccc(O)c1)C1CNC1,179,136
210,1,Direct acid -> amine (reductive),CN(CC(=O)O)C1CNC1,1,COc1ccccc1CCN,0.7421,COc1ccccc1CCNCCN(C)C1CNC1,180,136
211,1,Direct acid -> amine (reductive),CN(CC(=O)O)C1CNC1,1,NCc1ccccc1O,0.73,CN(CCNCc1ccccc1O)C1CNC1,181,136
212,1,Direct acid -> amine (reductive),CN(CC(=O)O)C1CNC1,1,N[C@@H](Cc1ccc(O)cc1)C(=O)O,0.6114,CN(CCNC(Cc1ccc(O)cc1)C(=O)O)C1CNC1,182,136
213,1,Direct acid -> amine (reductive),CN(CC(=O)O)C1CNC1,1,Nc1ccccc1S,0.5537,CN(CCNc1ccccc1S)C1CNC1,183,136
214,1,Direct acid -> amine (reductive),CN(CC(=O)O)C1CNC1,1,COc1ccc(O)c(N)c1,0.5179,COc1ccc(O)c(NCCN(C)C2CNC2)c1,184,136
215,1,Amide coupling,CN(CC(=O)O)C1CNC1,1,O=C(O)CCNCc1c[nH]c2ccc(F)cc12,0.5,CN(CC(=O)N(CCC(=O)O)Cc1c[nH]c2ccc(F)cc12)C1CNC1,185,78
219,1,Direct acid -> amine (reductive),N#Cc1cc(Br)cc(NCCN2CCCC(NCCc3c[nH]c4ccccc34)C2)c1,4,NC1(C(=O)O)CCC1,1.0,N#Cc1cc(Br)cc(N(CCN2CCCC(NCCc3c[nH]c4ccccc34)C2)CC2(N)CCC2)c1,186,139
220,1,Direct acid -> amine (reductive),N#Cc1cc(Br)cc(NCCN2CCCC(NCCc3c[nH]c4ccccc34)C2)c1,1,O=C(O)CBr,0.9936,N#Cc1cc(Br)cc(NCCN2CCCC(N(CCBr)CCc3c[nH]c4ccccc34)C2)c1,187,139
221,1,Buchwald-Hartwig amination,N#Cc1cc(Br)cc(NCCN2CCCC(NCCc3c[nH]c4ccccc34)C2)c1,1,O=C1CCNC1,0.9545,N#Cc1cc(NCCN2CCCC(NCCc3c[nH]c4ccccc34)C2)cc(N2CCC(=O)C2)c1,188,115
223,1,Reductive amination (aldehyde),COc1ccccc1CCNCC1CCNCC1,2,O=Cc1c[nH]c2ccc(Br)cc12,1.0,COc1ccccc1CCN(Cc1c[nH]c2ccc(Br)cc12)CC1CCNCC1,189,70
224,1,Reductive amination (aldehyde),COc1ccccc1CCNCC1CCNCC1,1,O=Cc1c[nH]c2ccc(Br)cc12,1.0,COc1ccccc1CCNCC1CCN(Cc2c[nH]c3ccc(Br)cc23)CC1,190,70
225,1,Direct acid -> amine (reductive),COc1ccccc1CCNCC1CCNCC1,1,N[C@@H](Cc1ccc(O)cc1)C(=O)O,0.994,COc1ccccc1CCNCC1CCN(CC(N)Cc2ccc(O)cc2)CC1,191,139
226,1,Direct acid -> amine (reductive),COc1ccccc1CCNCC1CCNCC1,1,N[C@@H](Cc1ccc(O)cc1)C(=O)O,0.9912,COc1ccccc1CCN(CC(N)Cc1ccc(O)cc1)CC1CCNCC1,192,139
227,1,Buchwald-Hartwig amination,COc1ccccc1CCNCC1CCNCC1,1,Nc1cc(Br)ccc1O,0.9881,COc1ccccc1CCNCC1CCN(c2ccc(O)c(N)c2)CC1,193,114
228,1,Direct acid -> amine (reductive),COc1ccccc1CCNCC1CCNCC1,1,O=C(O)c1cccc(N=C=S)c1,0.9467,COc1ccccc1CCN(Cc1cccc(N=C=S)c1)CC1CCNCC1,194,139
229,1,Buchwald-Hartwig amination,COc1ccccc1CCNCC1CCNCC1,1,Nc1cc(Br)ccc1O,0.9349,COc1ccccc1CCN(CC1CCNCC1)c1ccc(O)c(N)c1,195,114
230,1,Direct acid -> amine (reductive),COc1ccccc1CCNCC1CCNCC1,1,O=C(O)CNc1ccc(B(O)O)cc1,0.9138,COc1ccccc1CCNCC1CCN(CCNc2ccc(B(O)O)cc2)CC1,196,139
231,1,Direct acid -> amine (reductive),COc1ccccc1CCNCC1CCNCC1,1,O=C(O)c1cccc(N=C=S)c1,0.9117,COc1ccccc1CCNCC1CCN(Cc2cccc(N=C=S)c2)CC1,197,139
232,1,Direct acid -> amine (reductive),COc1ccccc1CCNCC1CCNCC1,1,O=C(O)CNc1ccc(B(O)O)cc1,0.8699,COc1ccccc1CCN(CCNc1ccc(B(O)O)cc1)CC1CCNCC1,198,139
235,1,Reductive amination (aldehyde),O=CCCN1CCCC(Nc2cc(F)ccc2O)C1,3,COc1ccccc1CCN,1.0,COc1ccccc1CCNCCCN1CCCC(Nc2cc(F)ccc2O)C1,199,69
236,1,Reductive amination (aldehyde),O=CCCN1CCCC(Nc2cc(F)ccc2O)C1,1,O=Cc1c[nH]c2cc(Br)ccc12,1.0,O=CCCN1CCCC(N(Cc2c[nH]c3cc(Br)ccc23)c2cc(F)ccc2O)C1,200,70
237,1,Reductive amination (aldehyde),O=CCCN1CCCC(Nc2cc(F)ccc2O)C1,1,N[C@@H](Cc1c[nH]c2ccccc12)C(=O)O,0.9836,O=C(O)C(Cc1c[nH]c2ccccc12)NCCCN1CCCC(Nc2cc(F)ccc2O)C1,201,69
238,1,Reductive amination (aldehyde),O=CCCN1CCCC(Nc2cc(F)ccc2O)C1,1,O=C(O)[C@@H]1Cc2ccccc2CN1,0.9756,O=C(O)C1Cc2ccccc2CN1CCCN1CCCC(Nc2cc(F)ccc2O)C1,202,71
239,1,Reductive amination (aldehyde),O=CCCN1CCCC(Nc2cc(F)ccc2O)C1,1,Brc1ccc2c(CNCc3ccccc3)c[nH]c2c1,0.9658,Oc1ccc(F)cc1NC1CCCN(CCCN(Cc2ccccc2)Cc2c[nH]c3cc(Br)ccc23)C1,203,71
240,1,Reductive amination (aldehyde),O=CCCN1CCCC(Nc2cc(F)ccc2O)C1,1,NCCc1ccccc1N[C@@H](CO)C(=O)O,0.9524,NCCc1ccccc1N(CCCN1CCCC(Nc2cc(F)ccc2O)C1)C(CO)C(=O)O,204,71
241,1,Reductive amination (aldehyde),O=CCCN1CCCC(Nc2cc(F)ccc2O)C1,1,N#Cc1cc(N)cc(Br)c1,0.9366,N#Cc1cc(Br)cc(NCCCN2CCCC(Nc3cc(F)ccc3O)C2)c1,205,69
242,1,Reductive amination (aldehyde),O=CCCN1CCCC(Nc2cc(F)ccc2O)C1,1,O=C(O)CNc1ccc(B(O)O)cc1,0.7174,O=C(O)CN(CCCN1CCCC(Nc2cc(F)ccc2O)C1)c1ccc(B(O)O)cc1,206,71
245,1,Direct acid -> amine (reductive),CNCCN1CCCC(NCCc2c[nH]c3ccccc23)C1,3,O=C(O)c1ccc(F)cc1,1.0,CNCCN1CCCC(N(CCc2c[nH]c3ccccc23)Cc2ccc(F)cc2)C1,207,139
246,1,Amide coupling,CNCCN1CCCC(NCCc2c[nH]c3ccccc23)C1,1,Nc1ccc(C(=O)O)cc1Br,0.9925,CNCCN1CCCC(N(CCc2c[nH]c3ccccc23)C(=O)c2ccc(N)c(Br)c2)C1,208,79
247,1,Amide coupling,CNCCN1CCCC(NCCc2c[nH]c3ccccc23)C1,1,O=C(O)C1CCN1c1ccnc(F)c1,0.9851,CN(CCN1CCCC(NCCc2c[nH]c3ccccc23)C1)C(=O)C1CCN1c1ccnc(F)c1,209,79
248,1,Urea formation (amine + amine),CNCCN1CCCC(NCCc2c[nH]c3ccccc23)C1,1,NCCN1CCN(c2cc(F)ccc2C(=O)CCl)CC1,0.5829,CNCCN1CCCC(N(CCc2c[nH]c3ccccc23)C(=O)NCCN2CCN(c3cc(F)ccc3C(=O)CCl)CC2)C1,210,126
249,1,Direct acid -> amine (reductive),CNCCN1CCCC(NCCc2c[nH]c3ccccc23)C1,1,O=C(O)[C@@H](NCc1c[nH]c2ccc(Br)cc12)c1ccccc1,0.5,CN(CCN1CCCC(NCCc2c[nH]c3ccccc23)C1)CC(NCc1c[nH]c2ccc(Br)cc12)c1ccccc1,211,139
251,1,Pictet-Spengler cyclisation,O=CCNC1CC1,2,NCCc1c[nH]c2ccc(O)cc12,0.9697,Oc1ccc2[nH]c3c(c2c1)CCNC3CNC1CC1,212,141
252,1,Pictet-Spengler cyclisation,O=CCNC1CC1,1,NCCc1ccc(O)cc1,0.9656,Oc1ccc2c(c1)C(CNC1CC1)NCC2,213,145
253,1,Reductive amination (aldehyde),O=CCNC1CC1,1,NCCc1ccc(O)cc1,0.9412,Oc1ccc(CCNCCNC2CC2)cc1,214,69
254,1,Pictet-Spengler cyclisation,O=CCNC1CC1,1,N[C@@H](Cc1ccc(O)cc1)C(=O)O,0.7737,O=C(O)C1Cc2ccc(O)cc2C(CNC2CC2)N1,215,145
255,1,Pictet-Spengler cyclisation,O=CCNC1CC1,1,COc1ccccc1CCN,0.7042,COc1cccc2c1CCNC2CNC1CC1,216,145
256,1,Reductive amination (aldehyde),O=CCNC1CC1,1,NCc1ccccc1O,0.5991,Oc1ccccc1CNCCNC1CC1,217,69
257,1,Direct acid -> amine (reductive),O=CCNC1CC1,1,N[C@@H](Cc1ccc(O)cc1)C(=O)O,0.556,NC(Cc1ccc(O)cc1)CN(CC=O)C1CC1,218,139
260,1,Direct acid -> amine (reductive),CNCCN1CCCC1CNCCc1ccccc1OC,3,Nc1ccc(C(=O)O)cc1Br,0.993,CNCCN1CCCC1CN(CCc1ccccc1OC)Cc1ccc(N)c(Br)c1,219,139
262,1,Direct acid -> amine (reductive),O=C(O)C1CCCN1C1CNC1,2,NCCc1ccc(O)cc1,0.9525,Oc1ccc(CCNCC2CCCN2C2CNC2)cc1,220,136
263,1,Amide coupling,O=C(O)C1CCCN1C1CNC1,1,O=C(O)[C@@H](NCc1c[nH]c2ccc(Br)cc12)c1ccccc1,0.9122,O=C(O)C(c1ccccc1)N(Cc1c[nH]c2ccc(Br)cc12)C(=O)C1CCCN1C1CNC1,221,78
264,1,Amide coupling,O=C(O)C1CCCN1C1CNC1,1,Fc1ccc2[nH]cc(CNC3CCC3)c2c1,0.8861,O=C(C1CCCN1C1CNC1)N(Cc1c[nH]c2ccc(F)cc12)C1CCC1,222,78
265,1,Direct acid -> amine (reductive),O=C(O)C1CCCN1C1CNC1,1,N[C@@H](Cc1c[nH]c2ccccc12)C(=O)O,0.8343,O=C(O)C(Cc1c[nH]c2ccccc12)NCC1CCCN1C1CNC1,223,136
266,1,Direct acid -> amine (reductive),O=C(O)C1CCCN1C1CNC1,1,COc1ccc(O)c(N)c1,0.8223,COc1ccc(O)c(NCC2CCCN2C2CNC2)c1,224,136
267,1,Amide coupling,O=C(O)C1CCCN1C1CNC1,1,NCCc1ccc(O)cc1,0.8053,O=C(NCCc1ccc(O)cc1)C1CCCN1C1CNC1,225,76
268,1,Direct acid -> amine (reductive),O=C(O)C1CCCN1C1CNC1,1,Nc1ccnc2ccccc12,0.7439,c1ccc2c(NCC3CCCN3C3CNC3)ccnc2c1,226,136
269,1,Buchwald-Hartwig amination,O=C(O)C1CCCN1C1CNC1,1,Nc1c(Br)cccc1NCc1c[nH]c2ccc(Br)cc12,0.7329,Nc1c(Br)cccc1NCc1c[nH]c2ccc(N3CC(N4CCCC4C(=O)O)C3)cc12,227,114
270,1,Direct acid -> amine (reductive),O=C(O)C1CCCN1C1CNC1,1,COc1cccc(CN)c1,0.7136,COc1cccc(CNCC2CCCN2C2CNC2)c1,228,136
271,1,Amide coupling,O=C(O)C1CCCN1C1CNC1,1,NCc1c[nH]c2ccccc12,0.687,O=C(NCc1c[nH]c2ccccc12)C1CCCN1C1CNC1,229,76
272,1,Direct acid -> amine (reductive),O=C(O)C1CCCN1C1CNC1,1,Nc1ccccc1-n1cccc1,0.6725,c1ccc(-n2cccc2)c(NCC2CCCN2C2CNC2)c1,230,136
273,1,Direct acid -> amine (reductive),O=C(O)C1CCCN1C1CNC1,1,N#Cc1ccc(N)c(N)c1,0.6451,N#Cc1ccc(NCC2CCCN2C2CNC2)c(N)c1,231,136
274,1,Direct acid -> amine (reductive),O=C(O)C1CCCN1C1CNC1,1,Nc1cccc(Br)c1N,0.5984,Nc1cccc(Br)c1NCC1CCCN1C1CNC1,232,136
275,1,Direct acid -> amine (reductive),O=C(O)C1CCCN1C1CNC1,1,C[C@@H](N)c1ccccc1,0.5886,CC(NCC1CCCN1C1CNC1)c1ccccc1,233,136
276,1,Direct acid -> amine (reductive),O=C(O)C1CCCN1C1CNC1,1,O=C(O)[C@@H]1Cc2ccccc2CN1,0.5756,O=C(O)C1Cc2ccccc2CN1CC1CCCN1C1CNC1,234,138
277,1,Esterification,O=C(O)C1CCCN1C1CNC1,1,Oc1c(Br)c(C(F)(F)F)nc2ccccc12,0.5,O=C(Oc1c(Br)c(C(F)(F)F)nc2ccccc12)C1CCCN1C1CNC1,235,131
279,1,Direct acid -> amine (reductive),COc1ccccc1CCNCC1CCCNC1,2,Nc1ccc(C(=O)O)cc1Br,1.0,COc1ccccc1CCNCC1CCCN(Cc2ccc(N)c(Br)c2)C1,236,139
280,1,Direct acid -> amine (reductive),COc1ccccc1CCNCC1CCCNC1,1,Nc1c(F)cccc1C(=O)O,0.995,COc1ccccc1CCN(Cc1cccc(F)c1N)CC1CCCNC1,237,139
281,1,Direct acid -> amine (reductive),COc1ccccc1CCNCC1CCCNC1,1,N[C@@H](Cc1c[nH]cn1)C(=O)O,0.9658,COc1ccccc1CCNCC1CCCN(CC(N)Cc2c[nH]cn2)C1,238,139
282,1,Buchwald-Hartwig amination,COc1ccccc1CCNCC1CCCNC1,1,Nc1cccc(Br)c1O,0.9645,COc1ccccc1CCNCC1CCCN(c2cccc(N)c2O)C1,239,114
283,1,Buchwald-Hartwig amination,COc1ccccc1CCNCC1CCCNC1,1,O=Cc1c[nH]c2ccc(Br)cc12,0.9106,COc1ccccc1CCNCC1CCCN(c2ccc3[nH]cc(C=O)c3c2)C1,240,114
284,1,Buchwald-Hartwig amination,COc1ccccc1CCNCC1CCCNC1,1,O=Cc1c[nH]c2ccc(Br)cc12,0.8105,COc1ccccc1CCN(CC1CCCNC1)c1ccc2[nH]cc(C=O)c2c1,241,114
285,1,Buchwald-Hartwig amination,COc1ccccc1CCNCC1CCCNC1,1,NCCc1ccccc1Br,0.7382,COc1ccccc1CCN(CC1CCCNC1)c1ccccc1CCN,242,114
287,1,Direct acid -> amine (reductive),COc1ccccc1CCNCc1ccc(N)c(Br)c1,2,NCCC[C@H](N)C(=O)O,0.994,COc1ccccc1CCN(Cc1ccc(N)c(Br)c1)CC(N)CCCN,243,139
288,1,Buchwald-Hartwig amination,COc1ccccc1CCNCc1ccc(N)c(Br)c1,1,NCCN1CCNCC1,0.9932,COc1ccccc1CCNCc1ccc(N)c(N2CCN(CCN)CC2)c1,244,115
289,1,Direct acid -> amine (reductive),COc1ccccc1CCNCc1ccc(N)c(Br)c1,1,O=C(O)C1CNC1,0.9735,COc1ccccc1CCNCc1ccc(NCC2CNC2)c(Br)c1,245,137
290,1,Direct acid -> amine (reductive),COc1ccccc1CCNCc1ccc(N)c(Br)c1,1,Cc1cc(N(C)CC(=O)O)cnc1F,0.9732,COc1ccccc1CCN(CCN(C)c1cnc(F)c(C)c1)Cc1ccc(N)c(Br)c1,246,139
